Format Version,1.23,Take Name,601_no1,Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2023-04-13 07.39.33.825 午征ECapture Start Frame,835242,Total Frames in Take,73413,Total Exported Frames,72923,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
, ,,,,,,,,,,,,,,,,,,,,,
,Type,Marker,Marker,Marker,,,,,,,,,,,,,,,,,,
,Name,Unlabeled 2255,Unlabeled 2255,Unlabeled 2255,,,,,,,,,,,,,,,,,,
,ID,1E2D05B9E45472311EE,1E2D05B9E45472311EE,1E2D05B9E45472311EE,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,,,,,,,,,,,,,,,,,,
2502,25.02,0.555637,1.811044,2.710224,,,,,,,,,,,,,,,,,,
2503,25.03,0.551196,1.812512,2.735988,,,,,,,,,,,,,,,,,,
2504,25.04,0.546892,1.813948,2.761726,,,,,,,,,,,,,,,,,,
2505,25.05,0.542734,1.815349,2.787433,,,,,,,,,,,,,,,,,,
2506,25.06,0.538734,1.816712,2.813106,,,,,,,,,,,,,,,,,,
2507,25.07,0.534908,1.818035,2.838736,,,,,,,,,,,,,,,,,,
2508,25.08,0.531271,1.819317,2.864317,,,,,,,,,,,,,,,,,,
2509,25.09,0.527843,1.820558,2.889842,,,,,,,,,,,,,,,,,,
2510,25.1,0.524644,1.821759,2.915303,,,,,,,,,,,,,,,,,,
2511,25.11,0.521697,1.82292,2.940689,,,,,,,,,,,,,,,,,,
2512,25.12,0.519026,1.824045,2.965992,,,,,,,,,,,,,,,,,,
2513,25.13,0.516656,1.825135,2.991202,,,,,,,,,,,,,,,,,,
2514,25.14,0.514616,1.826193,3.016307,,,,,,,,,,,,,,,,,,
2515,25.15,0.512932,1.827222,3.041296,,,,,,,,,,,,,,,,,,
2516,25.16,0.511633,1.828224,3.066159,,,,,,,,,,,,,,,,,,
2517,25.17,0.510749,1.829204,3.090881,,,,,,,,,,,,,,,,,,
2518,25.18,0.510308,1.830163,3.115451,,,,,,,,,,,,,,,,,,
2519,25.19,0.510338,1.831104,3.139857,,,,,,,,,,,,,,,,,,
2520,25.2,0.510866,1.832029,3.164083,,,,,,,,,,,,,,,,,,
2521,25.21,0.511919,1.832941,3.188118,,,,,,,,,,,,,,,,,,
2522,25.22,0.51352,1.833839,3.211947,,,,,,,,,,,,,,,,,,
2523,25.23,0.515693,1.834727,3.235557,,,,,,,,,,,,,,,,,,
2524,25.24,0.518459,1.835602,3.258932,,,,,,,,,,,,,,,,,,
2525,25.25,0.521837,1.836465,3.28206,,,,,,,,,,,,,,,,,,
2526,25.26,0.525842,1.837313,3.304924,,,,,,,,,,,,,,,,,,
2527,25.27,0.53049,1.838145,3.327511,,,,,,,,,,,,,,,,,,
2528,25.28,0.535793,1.838956,3.349805,,,,,,,,,,,,,,,,,,
2529,25.29,0.54176,1.839743,3.371791,,,,,,,,,,,,,,,,,,
2530,25.3,0.5484,1.840501,3.393453,,,,,,,,,,,,,,,,,,
2531,25.31,0.555717,1.841224,3.414776,,,,,,,,,,,,,,,,,,
2532,25.32,0.563716,1.841907,3.435745,,,,,,,,,,,,,,,,,,
2533,25.33,0.572396,1.842545,3.456342,,,,,,,,,,,,,,,,,,
2534,25.34,0.581756,1.843132,3.476552,,,,,,,,,,,,,,,,,,
2535,25.35,0.591794,1.843664,3.49636,,,,,,,,,,,,,,,,,,
2536,25.36,0.602503,1.844136,3.51575,,,,,,,,,,,,,,,,,,
2537,25.37,0.613877,1.844545,3.534706,,,,,,,,,,,,,,,,,,
2538,25.38,0.625905,1.844888,3.553212,,,,,,,,,,,,,,,,,,
2539,25.39,0.638578,1.845163,3.571253,,,,,,,,,,,,,,,,,,
2540,25.4,0.651884,1.845368,3.588814,,,,,,,,,,,,,,,,,,
2541,25.41,0.665808,1.845503,3.605879,,,,,,,,,,,,,,,,,,
2542,25.42,0.680336,1.845565,3.622432,,,,,,,,,,,,,,,,,,
2543,25.43,0.695453,1.845555,3.638459,,,,,,,,,,,,,,,,,,
2544,25.44,0.711143,1.845471,3.653944,,,,,,,,,,,,,,,,,,
2545,25.45,0.727388,1.845314,3.668873,,,,,,,,,,,,,,,,,,
2546,25.46,0.744171,1.845082,3.683231,,,,,,,,,,,,,,,,,,
2547,25.47,0.761473,1.844775,3.697004,,,,,,,,,,,,,,,,,,
2548,25.48,0.779274,1.844392,3.710179,,,,,,,,,,,,,,,,,,
2549,25.49,0.797557,1.843934,3.722743,,,,,,,,,,,,,,,,,,
2550,25.5,0.816301,1.843399,3.734685,,,,,,,,,,,,,,,,,,
2551,25.51,0.835485,1.842788,3.745996,,,,,,,,,,,,,,,,,,
2552,25.52,0.855091,1.842099,3.756667,,,,,,,,,,,,,,,,,,
2553,25.53,0.875097,1.841333,3.76669,,,,,,,,,,,,,,,,,,
2554,25.54,0.895483,1.840489,3.776062,,,,,,,,,,,,,,,,,,
2555,25.55,0.91623,1.839567,3.78478,,,,,,,,,,,,,,,,,,
2556,25.56,0.937317,1.838566,3.792841,,,,,,,,,,,,,,,,,,
2557,25.57,0.958725,1.837486,3.800248,,,,,,,,,,,,,,,,,,
2558,25.58,0.980434,1.836325,3.807003,,,,,,,,,,,,,,,,,,
2559,25.59,1.002427,1.835082,3.813112,,,,,,,,,,,,,,,,,,
2560,25.6,1.024685,1.833757,3.818582,,,,,,,,,,,,,,,,,,
2561,25.61,1.047192,1.832349,3.823422,,,,,,,,,,,,,,,,,,
2562,25.62,1.069931,1.830857,3.827644,,,,,,,,,,,,,,,,,,
2563,25.63,1.092888,1.82928,3.831261,,,,,,,,,,,,,,,,,,
2564,25.64,1.116049,1.827619,3.834288,,,,,,,,,,,,,,,,,,
2565,25.65,1.1394,1.825874,3.83674,,,,,,,,,,,,,,,,,,
2566,25.66,1.162931,1.824049,3.838637,,,,,,,,,,,,,,,,,,
2567,25.67,1.186631,1.822145,3.839997,,,,,,,,,,,,,,,,,,
2568,25.68,1.210489,1.820167,3.84084,,,,,,,,,,,,,,,,,,
2569,25.69,1.234498,1.818121,3.841189,,,,,,,,,,,,,,,,,,
2570,25.7,1.258649,1.816013,3.841066,,,,,,,,,,,,,,,,,,
2571,25.71,1.282936,1.813853,3.840496,,,,,,,,,,,,,,,,,,
2572,25.72,1.307353,1.81165,3.839503,,,,,,,,,,,,,,,,,,
2573,25.73,1.331895,1.809417,3.838113,,,,,,,,,,,,,,,,,,
2574,25.74,1.356556,1.807167,3.836353,,,,,,,,,,,,,,,,,,
2575,25.75,1.381333,1.804913,3.834252,,,,,,,,,,,,,,,,,,
2576,25.76,1.406221,1.802671,3.831838,,,,,,,,,,,,,,,,,,
2577,25.77,1.431217,1.800458,3.829141,,,,,,,,,,,,,,,,,,
2578,25.78,1.456316,1.79829,3.826192,,,,,,,,,,,,,,,,,,
2579,25.79,1.481515,1.796184,3.823022,,,,,,,,,,,,,,,,,,
2580,25.8,1.50681,1.794158,3.819663,,,,,,,,,,,,,,,,,,
2581,25.81,1.532197,1.792228,3.816146,,,,,,,,,,,,,,,,,,
2582,25.82,1.55767,1.790409,3.812503,,,,,,,,,,,,,,,,,,
2583,25.83,1.583225,1.788716,3.808767,,,,,,,,,,,,,,,,,,
2584,25.84,1.608857,1.787163,3.804968,,,,,,,,,,,,,,,,,,
2585,25.85,1.634559,1.785762,3.801139,,,,,,,,,,,,,,,,,,
2586,25.86,1.660327,1.784523,3.797311,,,,,,,,,,,,,,,,,,
2587,25.87,1.686155,1.783454,3.793516,,,,,,,,,,,,,,,,,,
2588,25.88,1.712037,1.78256,3.789784,,,,,,,,,,,,,,,,,,
2589,25.89,1.737966,1.781848,3.786147,,,,,,,,,,,,,,,,,,
2590,25.9,1.763938,1.781317,3.782633,,,,,,,,,,,,,,,,,,
2591,25.91,1.789946,1.780967,3.779272,,,,,,,,,,,,,,,,,,
2592,25.92,1.815987,1.780797,3.776092,,,,,,,,,,,,,,,,,,
2593,25.93,1.842055,1.780802,3.773119,,,,,,,,,,,,,,,,,,
2594,25.94,1.868146,1.780975,3.770377,,,,,,,,,,,,,,,,,,
2595,25.95,1.894257,1.781308,3.767888,,,,,,,,,,,,,,,,,,
2596,25.96,1.920384,1.781791,3.765672,,,,,,,,,,,,,,,,,,
2597,25.97,1.946526,1.782415,3.763744,,,,,,,,,,,,,,,,,,
2598,25.98,1.972679,1.783167,3.762116,,,,,,,,,,,,,,,,,,
2599,25.99,1.998844,1.784034,3.760798,,,,,,,,,,,,,,,,,,
2600,26,2.025018,1.785004,3.759794,,,,,,,,,,,,,,,,,,
2601,26.01,2.051201,1.786062,3.759106,,,,,,,,,,,,,,,,,,
2602,26.02,2.077393,1.787197,3.758731,,,,,,,,,,,,,,,,,,
2603,26.03,2.103593,1.788394,3.758662,,,,,,,,,,,,,,,,,,
2604,26.04,2.129801,1.789643,3.75889,,,,,,,,,,,,,,,,,,
2605,26.05,2.156018,1.790931,3.759401,,,,,,,,,,,,,,,,,,
2606,26.06,2.182242,1.792248,3.76018,,,,,,,,,,,,,,,,,,
2607,26.07,2.208474,1.793588,3.761208,,,,,,,,,,,,,,,,,,
2608,26.08,2.234712,1.794941,3.762463,,,,,,,,,,,,,,,,,,
2609,26.09,2.260954,1.796303,3.763921,,,,,,,,,,,,,,,,,,
2610,26.1,2.287199,1.797672,3.765557,,,,,,,,,,,,,,,,,,
2611,26.11,2.313445,1.799045,3.76734,,,,,,,,,,,,,,,,,,
2612,26.12,2.339686,1.800422,3.769242,,,,,,,,,,,,,,,,,,
2613,26.13,2.36592,1.801805,3.771228,,,,,,,,,,,,,,,,,,
2614,26.14,2.392141,1.803198,3.773264,,,,,,,,,,,,,,,,,,
2615,26.15,2.418343,1.804604,3.775313,,,,,,,,,,,,,,,,,,
2616,26.16,2.444519,1.806027,3.777337,,,,,,,,,,,,,,,,,,
2617,26.17,2.470659,1.807472,3.779296,,,,,,,,,,,,,,,,,,
2618,26.18,2.496757,1.808946,3.781149,,,,,,,,,,,,,,,,,,
2619,26.19,2.522799,1.810452,3.782856,,,,,,,,,,,,,,,,,,
2620,26.2,2.548775,1.811996,3.784375,,,,,,,,,,,,,,,,,,
2621,26.21,2.574672,1.813581,3.785665,,,,,,,,,,,,,,,,,,
2622,26.22,2.600477,1.815211,3.786684,,,,,,,,,,,,,,,,,,
2623,26.23,2.626174,1.816886,3.787392,,,,,,,,,,,,,,,,,,
2624,26.24,2.651748,1.818609,3.787752,,,,,,,,,,,,,,,,,,
2625,26.25,2.677184,1.820377,3.787725,,,,,,,,,,,,,,,,,,
2626,26.26,2.702466,1.822189,3.787277,,,,,,,,,,,,,,,,,,
2627,26.27,2.727577,1.824042,3.786373,,,,,,,,,,,,,,,,,,
2628,26.28,2.752504,1.825931,3.784983,,,,,,,,,,,,,,,,,,
2629,26.29,2.77723,1.82785,3.783078,,,,,,,,,,,,,,,,,,
2630,26.3,2.801741,1.829792,3.780631,,,,,,,,,,,,,,,,,,
2631,26.31,2.826024,1.831752,3.777619,,,,,,,,,,,,,,,,,,
2632,26.32,2.850066,1.833719,3.774019,,,,,,,,,,,,,,,,,,
2633,26.33,2.873852,1.835687,3.769815,,,,,,,,,,,,,,,,,,
2634,26.34,2.897372,1.837646,3.764988,,,,,,,,,,,,,,,,,,
2635,26.35,2.920612,1.839588,3.759526,,,,,,,,,,,,,,,,,,
2636,26.36,2.943558,1.841504,3.753416,,,,,,,,,,,,,,,,,,
2637,26.37,2.966196,1.843385,3.74665,,,,,,,,,,,,,,,,,,
2638,26.38,2.988513,1.845221,3.739221,,,,,,,,,,,,,,,,,,
2639,26.39,3.010491,1.847005,3.731124,,,,,,,,,,,,,,,,,,
2640,26.4,3.032114,1.848727,3.722357,,,,,,,,,,,,,,,,,,
2641,26.41,3.053364,1.85038,3.712918,,,,,,,,,,,,,,,,,,
2642,26.42,3.074223,1.851953,3.70281,,,,,,,,,,,,,,,,,,
2643,26.43,3.094671,1.853439,3.692034,,,,,,,,,,,,,,,,,,
2644,26.44,3.114692,1.854831,3.680597,,,,,,,,,,,,,,,,,,
2645,26.45,3.134265,1.856119,3.668504,,,,,,,,,,,,,,,,,,
2646,26.46,3.153373,1.857296,3.655763,,,,,,,,,,,,,,,,,,
2647,26.47,3.171998,1.858355,3.642384,,,,,,,,,,,,,,,,,,
2648,26.48,3.190126,1.859289,3.628378,,,,,,,,,,,,,,,,,,
2649,26.49,3.207742,1.86009,3.613757,,,,,,,,,,,,,,,,,,
2650,26.5,3.224833,1.860752,3.598536,,,,,,,,,,,,,,,,,,
2651,26.51,3.241388,1.861269,3.582727,,,,,,,,,,,,,,,,,,
2652,26.52,3.257398,1.861635,3.566348,,,,,,,,,,,,,,,,,,
2653,26.53,3.272856,1.861845,3.549413,,,,,,,,,,,,,,,,,,
2654,26.54,3.287757,1.861892,3.531939,,,,,,,,,,,,,,,,,,
2655,26.55,3.302096,1.861774,3.513943,,,,,,,,,,,,,,,,,,
2656,26.56,3.315872,1.861484,3.495441,,,,,,,,,,,,,,,,,,
2657,26.57,3.329084,1.861021,3.47645,,,,,,,,,,,,,,,,,,
2658,26.58,3.341733,1.860381,3.456985,,,,,,,,,,,,,,,,,,
2659,26.59,3.353818,1.859561,3.437063,,,,,,,,,,,,,,,,,,
2660,26.6,3.365343,1.858562,3.416698,,,,,,,,,,,,,,,,,,
2661,26.61,3.37631,1.857381,3.395905,,,,,,,,,,,,,,,,,,
2662,26.62,3.38672,1.856021,3.374699,,,,,,,,,,,,,,,,,,
2663,26.63,3.396576,1.854483,3.353091,,,,,,,,,,,,,,,,,,
2664,26.64,3.40588,1.852769,3.331096,,,,,,,,,,,,,,,,,,
2665,26.65,3.414634,1.850883,3.308726,,,,,,,,,,,,,,,,,,
2666,26.66,3.422836,1.848829,3.285992,,,,,,,,,,,,,,,,,,
2667,26.67,3.430489,1.846613,3.262905,,,,,,,,,,,,,,,,,,
2668,26.68,3.437591,1.84424,3.239477,,,,,,,,,,,,,,,,,,
2669,26.69,3.444141,1.841717,3.215717,,,,,,,,,,,,,,,,,,
2670,26.7,3.450141,1.839049,3.191636,,,,,,,,,,,,,,,,,,
2671,26.71,3.455588,1.836243,3.167243,,,,,,,,,,,,,,,,,,
2672,26.72,3.460485,1.833306,3.142546,,,,,,,,,,,,,,,,,,
2673,26.73,3.464832,1.830244,3.117556,,,,,,,,,,,,,,,,,,
2674,26.74,3.468632,1.827063,3.092279,,,,,,,,,,,,,,,,,,
2675,26.75,3.471888,1.823769,3.066724,,,,,,,,,,,,,,,,,,
2676,26.76,3.474608,1.820369,3.040899,,,,,,,,,,,,,,,,,,
2677,26.77,3.476798,1.816867,3.014811,,,,,,,,,,,,,,,,,,
2678,26.78,3.478466,1.813271,2.988468,,,,,,,,,,,,,,,,,,
2679,26.79,3.479623,1.809588,2.961878,,,,,,,,,,,,,,,,,,
2680,26.8,3.48028,1.805824,2.935046,,,,,,,,,,,,,,,,,,
2681,26.81,3.480449,1.801988,2.907982,,,,,,,,,,,,,,,,,,
2682,26.82,3.480143,1.798088,2.880693,,,,,,,,,,,,,,,,,,
2683,26.83,3.479376,1.794134,2.853185,,,,,,,,,,,,,,,,,,
2684,26.84,3.47816,1.790137,2.825467,,,,,,,,,,,,,,,,,,
2685,26.85,3.47651,1.786107,2.797547,,,,,,,,,,,,,,,,,,
2686,26.86,3.474438,1.782055,2.769431,,,,,,,,,,,,,,,,,,
2687,26.87,3.47196,1.777993,2.741129,,,,,,,,,,,,,,,,,,
2688,26.88,3.469087,1.773935,2.712648,,,,,,,,,,,,,,,,,,
2689,26.89,3.465834,1.769892,2.683996,,,,,,,,,,,,,,,,,,
2690,26.9,3.462212,1.765877,2.655182,,,,,,,,,,,,,,,,,,
2691,26.91,3.458236,1.761903,2.626213,,,,,,,,,,,,,,,,,,
2692,26.92,3.453916,1.757981,2.597098,,,,,,,,,,,,,,,,,,
2693,26.93,3.449264,1.754125,2.567845,,,,,,,,,,,,,,,,,,
2694,26.94,3.444293,1.750346,2.538463,,,,,,,,,,,,,,,,,,
2695,26.95,3.439012,1.746655,2.50896,,,,,,,,,,,,,,,,,,
2696,26.96,3.433432,1.743063,2.479343,,,,,,,,,,,,,,,,,,
2697,26.97,3.427563,1.73958,2.449623,,,,,,,,,,,,,,,,,,
2698,26.98,3.421414,1.736217,2.419808,,,,,,,,,,,,,,,,,,
2699,26.99,3.414992,1.732982,2.389906,,,,,,,,,,,,,,,,,,
2700,27,3.408307,1.729883,2.359926,,,,,,,,,,,,,,,,,,
2701,27.01,3.401365,1.726929,2.329877,,,,,,,,,,,,,,,,,,
2702,27.02,3.394174,1.724126,2.299769,,,,,,,,,,,,,,,,,,
2703,27.03,3.386739,1.721482,2.269611,,,,,,,,,,,,,,,,,,
2704,27.04,3.379067,1.719002,2.239413,,,,,,,,,,,,,,,,,,
2705,27.05,3.371164,1.716692,2.209183,,,,,,,,,,,,,,,,,,
2706,27.06,3.363035,1.714557,2.178934,,,,,,,,,,,,,,,,,,
2707,27.07,3.354685,1.712601,2.148673,,,,,,,,,,,,,,,,,,
2708,27.08,3.346117,1.710829,2.118413,,,,,,,,,,,,,,,,,,
2709,27.09,3.337337,1.709243,2.088164,,,,,,,,,,,,,,,,,,
2710,27.1,3.328348,1.707847,2.057937,,,,,,,,,,,,,,,,,,
2711,27.11,3.319151,1.706645,2.027743,,,,,,,,,,,,,,,,,,
2712,27.12,3.309752,1.705637,1.997594,,,,,,,,,,,,,,,,,,
2713,27.13,3.300149,1.704827,1.967502,,,,,,,,,,,,,,,,,,
2714,27.14,3.290347,1.704216,1.937478,,,,,,,,,,,,,,,,,,
2715,27.15,3.280345,1.703805,1.907534,,,,,,,,,,,,,,,,,,
2716,27.16,3.270145,1.703597,1.877682,,,,,,,,,,,,,,,,,,
2717,27.17,3.259746,1.703592,1.847934,,,,,,,,,,,,,,,,,,
2718,27.18,3.249149,1.703792,1.818302,,,,,,,,,,,,,,,,,,
2719,27.19,3.238353,1.704197,1.788798,,,,,,,,,,,,,,,,,,
2720,27.2,3.22736,1.704807,1.759433,,,,,,,,,,,,,,,,,,
2721,27.21,3.216167,1.705622,1.730219,,,,,,,,,,,,,,,,,,
2722,27.22,3.204777,1.706643,1.701167,,,,,,,,,,,,,,,,,,
2723,27.23,3.193187,1.707868,1.672287,,,,,,,,,,,,,,,,,,
2724,27.24,3.1814,1.709296,1.643591,,,,,,,,,,,,,,,,,,
2725,27.25,3.169415,1.710924,1.615087,,,,,,,,,,,,,,,,,,
2726,27.26,3.157233,1.712751,1.586786,,,,,,,,,,,,,,,,,,
2727,27.27,3.144854,1.714773,1.558697,,,,,,,,,,,,,,,,,,
2728,27.28,3.132281,1.716986,1.530828,,,,,,,,,,,,,,,,,,
2729,27.29,3.119515,1.719386,1.503187,,,,,,,,,,,,,,,,,,
2730,27.3,3.106557,1.721968,1.475781,,,,,,,,,,,,,,,,,,
2731,27.31,3.093411,1.724726,1.448618,,,,,,,,,,,,,,,,,,
2732,27.32,3.080078,1.727654,1.421702,,,,,,,,,,,,,,,,,,
2733,27.33,3.066562,1.730746,1.39504,,,,,,,,,,,,,,,,,,
2734,27.34,3.052864,1.733993,1.368637,,,,,,,,,,,,,,,,,,
2735,27.35,3.038988,1.737387,1.342499,,,,,,,,,,,,,,,,,,
2736,27.36,3.024935,1.740921,1.316629,,,,,,,,,,,,,,,,,,
2737,27.37,3.010707,1.744583,1.291034,,,,,,,,,,,,,,,,,,
2738,27.38,2.996305,1.748365,1.265718,,,,,,,,,,,,,,,,,,
2739,27.39,2.981727,1.752255,1.240687,,,,,,,,,,,,,,,,,,
2740,27.4,2.966975,1.756243,1.215948,,,,,,,,,,,,,,,,,,
2741,27.41,2.952044,1.760315,1.191506,,,,,,,,,,,,,,,,,,
2742,27.42,2.936934,1.76446,1.167368,,,,,,,,,,,,,,,,,,
2743,27.43,2.921639,1.768666,1.143544,,,,,,,,,,,,,,,,,,
2744,27.44,2.906157,1.77292,1.120039,,,,,,,,,,,,,,,,,,
2745,27.45,2.890482,1.77721,1.096864,,,,,,,,,,,,,,,,,,
2746,27.46,2.874611,1.781524,1.074026,,,,,,,,,,,,,,,,,,
2747,27.47,2.858539,1.78585,1.051534,,,,,,,,,,,,,,,,,,
2748,27.48,2.84226,1.790178,1.029399,,,,,,,,,,,,,,,,,,
2749,27.49,2.825773,1.794497,1.007629,,,,,,,,,,,,,,,,,,
2750,27.5,2.809071,1.798797,0.986233,,,,,,,,,,,,,,,,,,
2751,27.51,2.792153,1.803069,0.965221,,,,,,,,,,,,,,,,,,
2752,27.52,2.775016,1.807304,0.944604,,,,,,,,,,,,,,,,,,
2753,27.53,2.757656,1.811495,0.92439,,,,,,,,,,,,,,,,,,
2754,27.54,2.740072,1.815634,0.904589,,,,,,,,,,,,,,,,,,
2755,27.55,2.722261,1.819714,0.885212,,,,,,,,,,,,,,,,,,
2756,27.56,2.704221,1.823729,0.86627,,,,,,,,,,,,,,,,,,
2757,27.57,2.685952,1.827672,0.847772,,,,,,,,,,,,,,,,,,
2758,27.58,2.66745,1.831538,0.82973,,,,,,,,,,,,,,,,,,
2759,27.59,2.648716,1.835322,0.812154,,,,,,,,,,,,,,,,,,
2760,27.6,2.629749,1.839018,0.795056,,,,,,,,,,,,,,,,,,
2761,27.61,2.610546,1.842621,0.778447,,,,,,,,,,,,,,,,,,
2762,27.62,2.59111,1.846127,0.762339,,,,,,,,,,,,,,,,,,
2763,27.63,2.571438,1.849531,0.746743,,,,,,,,,,,,,,,,,,
2764,27.64,2.551534,1.852829,0.731671,,,,,,,,,,,,,,,,,,
2765,27.65,2.531399,1.856017,0.717134,,,,,,,,,,,,,,,,,,
2766,27.66,2.511034,1.859091,0.703145,,,,,,,,,,,,,,,,,,
2767,27.67,2.490445,1.862049,0.689715,,,,,,,,,,,,,,,,,,
2768,27.68,2.469635,1.864885,0.676855,,,,,,,,,,,,,,,,,,
2769,27.69,2.44861,1.867598,0.664577,,,,,,,,,,,,,,,,,,
2770,27.7,2.427377,1.870186,0.652892,,,,,,,,,,,,,,,,,,
2771,27.71,2.405945,1.872645,0.641811,,,,,,,,,,,,,,,,,,
2772,27.72,2.384322,1.874974,0.631346,,,,,,,,,,,,,,,,,,
2773,27.73,2.362521,1.877172,0.621506,,,,,,,,,,,,,,,,,,
2774,27.74,2.340552,1.879238,0.612303,,,,,,,,,,,,,,,,,,
2775,27.75,2.31843,1.881172,0.603745,,,,,,,,,,,,,,,,,,
2776,27.76,2.296171,1.882974,0.595843,,,,,,,,,,,,,,,,,,
2777,27.77,2.273789,1.884646,0.588606,,,,,,,,,,,,,,,,,,
2778,27.78,2.251304,1.88619,0.582042,,,,,,,,,,,,,,,,,,
2779,27.79,2.228734,1.887607,0.576161,,,,,,,,,,,,,,,,,,
2780,27.8,2.2061,1.888901,0.57097,,,,,,,,,,,,,,,,,,
2781,27.81,2.183423,1.890074,0.566477,,,,,,,,,,,,,,,,,,
2782,27.82,2.160725,1.89113,0.562689,,,,,,,,,,,,,,,,,,
2783,27.83,2.138029,1.892071,0.559613,,,,,,,,,,,,,,,,,,
2784,27.84,2.11536,1.892902,0.557256,,,,,,,,,,,,,,,,,,
2785,27.85,2.09274,1.893626,0.555623,,,,,,,,,,,,,,,,,,
2786,27.86,2.070196,1.894244,0.554719,,,,,,,,,,,,,,,,,,
2787,27.87,2.047752,1.89476,0.55455,,,,,,,,,,,,,,,,,,
2788,27.88,2.025434,1.895174,0.55512,,,,,,,,,,,,,,,,,,
2789,27.89,2.003265,1.895487,0.556431,,,,,,,,,,,,,,,,,,
2790,27.9,1.981272,1.8957,0.558486,,,,,,,,,,,,,,,,,,
2791,27.91,1.959477,1.895811,0.561288,,,,,,,,,,,,,,,,,,
2792,27.92,1.937906,1.895818,0.564837,,,,,,,,,,,,,,,,,,
2793,27.93,1.916582,1.895719,0.569134,,,,,,,,,,,,,,,,,,
2794,27.94,1.895527,1.895509,0.574177,,,,,,,,,,,,,,,,,,
2795,27.95,1.874762,1.895185,0.579964,,,,,,,,,,,,,,,,,,
2796,27.96,1.854308,1.89474,0.586494,,,,,,,,,,,,,,,,,,
2797,27.97,1.834184,1.894168,0.59376,,,,,,,,,,,,,,,,,,
2798,27.98,1.814409,1.893465,0.601759,,,,,,,,,,,,,,,,,,
2799,27.99,1.795,1.892623,0.610483,,,,,,,,,,,,,,,,,,
2800,28,1.775972,1.891636,0.619924,,,,,,,,,,,,,,,,,,
2801,28.01,1.757339,1.890496,0.630072,,,,,,,,,,,,,,,,,,
2802,28.02,1.739115,1.889198,0.640918,,,,,,,,,,,,,,,,,,
2803,28.03,1.721311,1.887736,0.65245,,,,,,,,,,,,,,,,,,
2804,28.04,1.703937,1.886102,0.664654,,,,,,,,,,,,,,,,,,
2805,28.05,1.687002,1.884292,0.677517,,,,,,,,,,,,,,,,,,
2806,28.06,1.670515,1.8823,0.691023,,,,,,,,,,,,,,,,,,
2807,28.07,1.654482,1.880122,0.705158,,,,,,,,,,,,,,,,,,
2808,28.08,1.638908,1.877755,0.719905,,,,,,,,,,,,,,,,,,
2809,28.09,1.623797,1.875194,0.735246,,,,,,,,,,,,,,,,,,
2810,28.1,1.609153,1.87244,0.751164,,,,,,,,,,,,,,,,,,
2811,28.11,1.594977,1.86949,0.767641,,,,,,,,,,,,,,,,,,
2812,28.12,1.581271,1.866345,0.784659,,,,,,,,,,,,,,,,,,
2813,28.13,1.568033,1.863007,0.802199,,,,,,,,,,,,,,,,,,
2814,28.14,1.555263,1.859478,0.820243,,,,,,,,,,,,,,,,,,
2815,28.15,1.542958,1.855763,0.838772,,,,,,,,,,,,,,,,,,
2816,28.16,1.531114,1.851867,0.857767,,,,,,,,,,,,,,,,,,
2817,28.17,1.519726,1.847797,0.87721,,,,,,,,,,,,,,,,,,
2818,28.18,1.50879,1.843558,0.897083,,,,,,,,,,,,,,,,,,
2819,28.19,1.4983,1.83916,0.917368,,,,,,,,,,,,,,,,,,
2820,28.2,1.48825,1.83461,0.938048,,,,,,,,,,,,,,,,,,
2821,28.21,1.478632,1.829917,0.959105,,,,,,,,,,,,,,,,,,
2822,28.22,1.46944,1.825091,0.980523,,,,,,,,,,,,,,,,,,
2823,28.23,1.460667,1.820139,1.002286,,,,,,,,,,,,,,,,,,
2824,28.24,1.452307,1.815072,1.024379,,,,,,,,,,,,,,,,,,
2825,28.25,1.444352,1.809898,1.046785,,,,,,,,,,,,,,,,,,
2826,28.26,1.436795,1.804627,1.069491,,,,,,,,,,,,,,,,,,
2827,28.27,1.42963,1.799267,1.092482,,,,,,,,,,,,,,,,,,
2828,28.28,1.42285,1.793828,1.115745,,,,,,,,,,,,,,,,,,
2829,28.29,1.416449,1.788317,1.139268,,,,,,,,,,,,,,,,,,
2830,28.3,1.410418,1.782745,1.163039,,,,,,,,,,,,,,,,,,
2831,28.31,1.404752,1.77712,1.187046,,,,,,,,,,,,,,,,,,
2832,28.32,1.399442,1.77145,1.211278,,,,,,,,,,,,,,,,,,
2833,28.33,1.394481,1.765743,1.235726,,,,,,,,,,,,,,,,,,
2834,28.34,1.389863,1.760009,1.26038,,,,,,,,,,,,,,,,,,
2835,28.35,1.385579,1.754254,1.285233,,,,,,,,,,,,,,,,,,
2836,28.36,1.381621,1.748486,1.310275,,,,,,,,,,,,,,,,,,
2837,28.37,1.377983,1.742713,1.335502,,,,,,,,,,,,,,,,,,
2838,28.38,1.374657,1.73694,1.360905,,,,,,,,,,,,,,,,,,
2839,28.39,1.371637,1.731175,1.386479,,,,,,,,,,,,,,,,,,
2840,28.4,1.368915,1.725423,1.41222,,,,,,,,,,,,,,,,,,
2841,28.41,1.366487,1.719689,1.438122,,,,,,,,,,,,,,,,,,
